343,False,False,cres_only_after_EEC,broadband_CC,120,0.005,0.239
344,False,False,cres_only_after_EEC,broadband_CC,300,0.003,0.273
345,False,False,cres_only_after_EEC,alphatheta,30,0.008,0.251
346,False,False,cres_only_after_EEC,alphatheta,60,0.008,0.145
347,False,False,cres_only_after_EEC,alphatheta,120,0.009,0.192
348,False,False,cres_only_after_EEC,alphatheta,300,0.009,0.279
349,False,False,cres_only_after_EEC,beta,30,0.008,0.258
350,False,False,cres_only_after_EEC,beta,60,0.022,0.33
351,False,False,cres_only_after_EEC,beta,120,0.008,0.213
352,False,False,cres_only_after_EEC,beta,300,0.001,0.302
353,False,False,cres_only_after_EEC,lowgamma,30,0.018,0.197
354,False,False,cres_only_after_EEC,lowgamma,60,0.16,0.577
355,False,False,cres_only_after_EEC,lowgamma,120,0.061,0.493
356,False,False,cres_only_after_EEC,lowgamma,300,0.054,0.393
357,False,False,cres_only_after_EEC,highgamma,30,0.143,0.967
358,False,False,cres_only_after_EEC,highgamma,60,0.246,0.976
359,False,False,cres_only_after_EEC,highgamma,120,0.062,0.633
360,False,False,cres_only_after_EEC,highgamma,300,0.022,0.371
361,False,False,normalized_cres_ai_abs,broadband_CC,30,0.489,0.327
362,False,False,normalized_cres_ai_abs,broadband_CC,60,0.047,0.086
363,False,False,normalized_cres_ai_abs,broadband_CC,120,0.324,0.203
364,False,False,normalized_cres_ai_abs,broadband_CC,300,0.709,0.203
365,False,False,normalized_cres_ai_abs,alphatheta,30,0.653,0.589
366,False,False,normalized_cres_ai_abs,alphatheta,60,0.775,0.727
367,False,False,normalized_cres_ai_abs,alphatheta,120,0.585,0.969
368,False,False,normalized_cres_ai_abs,alphatheta,300,0.565,0.867
369,False,False,normalized_cres_ai_abs,beta,30,0.388,0.274
370,False,False,normalized_cres_ai_abs,beta,60,0.814,0.567
371,False,False,normalized_cres_ai_abs,beta,120,0.931,0.626
372,False,False,normalized_cres_ai_abs,beta,300,0.267,0.715
373,False,False,normalized_cres_ai_abs,lowgamma,30,0.944,0.226
374,False,False,normalized_cres_ai_abs,lowgamma,60,0.394,0.819
375,False,False,normalized_cres_ai_abs,lowgamma,120,0.364,0.887
376,False,False,normalized_cres_ai_abs,lowgamma,300,0.104,0.848
377,False,False,normalized_cres_ai_abs,highgamma,30,0.671,0.966
378,False,False,normalized_cres_ai_abs,highgamma,60,0.874,0.862
379,False,False,normalized_cres_ai_abs,highgamma,120,0.839,0.889
380,False,False,normalized_cres_ai_abs,highgamma,300,0.887,0.624
381,False,False,normalized_cres_ai_no_abs,broadband_CC,30,0.025,0.299
382,False,False,normalized_cres_ai_no_abs,broadband_CC,60,0.423,0.909
383,False,False,normalized_cres_ai_no_abs,broadband_CC,120,0.233,0.353
384,False,False,normalized_cres_ai_no_abs,broadband_CC,300,0.62,0.37
385,False,False,normalized_cres_ai_no_abs,alphatheta,30,0.599,0.591
386,False,False,normalized_cres_ai_no_abs,alphatheta,60,0.843,0.654
387,False,False,normalized_cres_ai_no_abs,alphatheta,120,0.1,0.57
388,False,False,normalized_cres_ai_no_abs,alphatheta,300,0.354,0.792
389,False,False,normalized_cres_ai_no_abs,beta,30,0.462,0.152
390,False,False,normalized_cres_ai_no_abs,beta,60,0.964,0.419
391,False,False,normalized_cres_ai_no_abs,beta,120,0.81,0.463
392,False,False,normalized_cres_ai_no_abs,beta,300,0.297,0.691
393,False,False,normalized_cres_ai_no_abs,lowgamma,30,0.81,0.693
394,False,False,normalized_cres_ai_no_abs,lowgamma,60,0.065,0.556
395,False,False,normalized_cres_ai_no_abs,lowgamma,120,0.907,0.755
396,False,False,normalized_cres_ai_no_abs,lowgamma,300,0.146,0.185
397,False,False,normalized_cres_ai_no_abs,highgamma,30,0.804,0.373
398,False,False,normalized_cres_ai_no_abs,highgamma,60,0.068,0.736
399,False,False,normalized_cres_ai_no_abs,highgamma,120,0.856,0.822
400,False,False,normalized_cres_ai_no_abs,highgamma,300,0.875,0.432
